#{"t_start": 1668544598.6380892, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
22,50,695.127937,0.28,0.3878370625358577
8,50,697.056055,0.42,0.4933386517750299
4,50,698.997326,0.46,0.5593065693430657
-4,50,701.04421,0.54,0.6762841736827169
14,50,702.93964,0.36,0.4434155375767619
18,50,704.86736,0.32,0.37955010224948876
18,50,706.746292,0.32,0.400604400793276
-4,50,708.836244,0.54,0.6158321724166189
10,50,710.819233,0.4,0.5618508026440038
16,50,712.73089,0.34,0.5003126954346466
14,50,714.637534,0.36,0.4168442509033633
36,50,716.388258,0.14,0.1934602039743455
20,50,718.255333,0.3,0.4023610864548198
0,50,720.31588,0.5,0.5777167835722273
8,50,722.255246,0.42,0.5059007929190485
6,50,724.241907,0.44,0.5461393596986818
14,50,726.159641,0.36,0.4885672937771346
22,50,727.992624,0.28,0.3342869251960161
12,50,729.93979,0.38,0.43662230380908673
2,50,731.969248,0.48,0.5814792543595911
26,50,733.81733,0.24,0.25530791169325023
14,50,735.815199,0.36,0.4404849375459221
8,50,737.840569,0.42,0.49665434055291424
12,50,739.808061,0.38,0.4131910766246363
20,50,741.682315,0.3,0.3219280499604187
12,50,743.656358,0.38,0.3992251474861319
10,50,746.199181,0.4,0.5251122907309106
10,50,749.837739,0.4,0.46305592250110084
20,50,751.823891,0.3,0.3508705166016554
16,50,753.847256,0.34,0.41853932584269665
6,50,755.889444,0.44,0.5835339431872894
18,50,757.805237,0.32,0.42631964809384165
14,50,759.769109,0.36,0.4208976532524315
22,50,761.638688,0.28,0.4059569773855488
16,50,763.553462,0.34,0.4462052505966587
2,50,765.678493,0.48,0.5318513311659784
8,50,767.70203,0.42,0.5283431614989538
16,50,769.707391,0.34,0.36383950257456527
2,50,771.790538,0.48,0.6066627125345987
-2,50,773.873337,0.52,0.6371014977826124
14,50,775.802233,0.36,0.4685057904152151
16,50,777.789465,0.34,0.4364576736331011
20,50,779.710914,0.3,0.3879496756437979
10,50,781.730067,0.4,0.46203904555314534
8,50,783.792289,0.42,0.48247383078843753
12,50,785.793428,0.38,0.4529948831142771
6,50,787.858676,0.44,0.5316704311106747
14,50,789.881795,0.36,0.4556245942687564
12,50,791.867684,0.38,0.47116487642089894
-2,50,793.995835,0.52,0.6403119049777858
18,50,796.061053,0.32,0.4008473048494682
12,50,798.086192,0.38,0.5149006622516556
30,50,800.025257,0.2,0.29265958464924874
22,50,801.979295,0.28,0.3528618830360846
12,50,804.032386,0.38,0.47384404388714735
10,50,806.073915,0.4,0.4575206611570248
18,50,808.041852,0.32,0.4076144834930777
8,50,810.151973,0.42,0.5416831683168317
22,50,812.098272,0.28,0.34006211180124224
8,50,814.189297,0.42,0.522201715340354
10,50,817.597297,0.4,0.4581666376761176
20,50,820.668751,0.3,0.3509394171779141
4,50,822.86024,0.46,0.5160546389923718
14,50,825.024369,0.36,0.4221264367816092
18,50,827.082312,0.32,0.41066353033421543
16,50,829.120373,0.34,0.4353984104340738
10,50,831.224179,0.4,0.48648171054956707
18,50,833.234316,0.32,0.36028588650650134
16,50,835.316757,0.34,0.4260132858380668
18,50,837.335557,0.32,0.3899803536345776
