#{"t_start": 1679328943.2951014, "env_id": "DeepRMSA-v2"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
142,50,656.777305,0.28,0.3628240485383343
158,50,659.498246,0.24,0.29632458233890213
136,50,661.07419,0.26,0.32290659871716015
144,50,662.630841,0.22,0.31653034049838313
90,50,664.200237,0.44,0.540755853492665
140,50,665.783307,0.3,0.37415974693554765
164,50,667.372811,0.22,0.23311856748389256
102,50,669.058046,0.36,0.37821297429620565
104,50,671.80791,0.34,0.3837872070930969
144,50,673.407021,0.26,0.26027127973265185
98,50,675.012171,0.4,0.4472885032537961
98,50,676.657078,0.4,0.4746950926726208
138,50,678.184563,0.24,0.32085883415270394
124,50,679.753649,0.26,0.30354512422665225
132,50,681.376146,0.26,0.32337939348975236
138,50,684.013488,0.28,0.36729585983939933
118,50,685.78177,0.36,0.43730165926194575
106,50,687.394141,0.36,0.4728682170542636
146,50,688.947106,0.24,0.2934359174133229
166,50,690.526026,0.2,0.2754330557948129
162,50,692.098729,0.24,0.28805474906677725
130,50,693.669107,0.2,0.27262931034482757
78,50,696.154801,0.44,0.5311570247933884
128,50,698.044178,0.3,0.4235001774937877
126,50,699.634954,0.36,0.4631683168316832
130,50,701.281493,0.32,0.36898291925465837
104,50,702.900786,0.34,0.4301378786233851
118,50,704.524381,0.36,0.38650200034788657
160,50,706.074873,0.18,0.26485812883435583
138,50,708.473151,0.28,0.3539116551357105
164,50,710.365595,0.22,0.2959770114942529
152,50,711.988149,0.22,0.28295599333529353
172,50,713.517485,0.18,0.25300590992459754
116,50,715.182996,0.34,0.43903516522353775
120,50,716.762218,0.34,0.39671058296736417
136,50,718.4039,0.3,0.3713295465485703
122,50,720.720885,0.28,0.28968565815324165
162,50,722.754261,0.2,0.2856044589659812
120,50,724.366591,0.34,0.4269406392694064
106,50,725.991744,0.32,0.4343804201194835
118,50,727.614239,0.32,0.3788611834759955
120,50,729.266924,0.3,0.3437138535456891
142,50,730.83634,0.24,0.36615451201038735
94,50,733.439742,0.44,0.5288666557323274
116,50,735.365563,0.34,0.41443396226415097
76,50,737.076343,0.42,0.4954002235405382
164,50,738.632165,0.22,0.2813656550703183
122,50,740.271633,0.28,0.37551884794578566
112,50,741.956458,0.38,0.4515719586018356
114,50,743.647039,0.32,0.36913843962974263
116,50,746.354241,0.34,0.4741028486866445
128,50,748.065257,0.3,0.38433314988075584
160,50,749.663543,0.26,0.40335707019328587
174,50,751.259176,0.12,0.1618745523380743
108,50,752.929482,0.34,0.4506190077259611
106,50,754.619106,0.32,0.4066615027110767
118,50,756.263871,0.36,0.43269856014862984
152,50,759.057734,0.22,0.3281391147244806
146,50,760.693979,0.28,0.3771390753521793
122,50,762.390177,0.28,0.3660243504937206
146,50,764.022996,0.28,0.3702525894966382
134,50,765.724765,0.28,0.40309482001755925
116,50,767.407412,0.34,0.4064127896533142
118,50,769.345143,0.36,0.4878997407087295
126,50,771.956824,0.28,0.3444454537196839
112,50,773.631882,0.3,0.3962620181507773
108,50,775.318859,0.38,0.4549722978683444
112,50,777.041866,0.3,0.3578819233110164
128,50,778.658219,0.26,0.3052066559312936
110,50,780.431794,0.4,0.5141458639255996
134,50,782.764366,0.32,0.36657303370786515
112,50,784.990757,0.38,0.5135456017269293
128,50,786.643862,0.3,0.4204
86,50,788.343415,0.36,0.40290319858215884
134,50,789.980028,0.28,0.3827707808564232
136,50,791.689826,0.3,0.42895032133020505
94,50,793.461909,0.4,0.4746937459703417
120,50,796.332318,0.34,0.4381424375917768
126,50,798.056108,0.4,0.491551739884921
128,50,799.774025,0.34,0.4557348022821169
174,50,801.357848,0.12,0.19034453424074863
140,50,803.060735,0.22,0.3020956182527443
148,50,804.70426,0.22,0.3058183795541055
152,50,806.490078,0.22,0.31017755811825004
150,50,809.216887,0.24,0.2909580893968962
134,50,810.886895,0.28,0.31425080722576143
144,50,812.525665,0.26,0.37916585460923796
