#{"t_start": 1674662894.567299, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected
4,50,401.911336,0.46,0.5006321112515802,5,7,5,10
8,50,403.416311,0.42,0.4833433760867694,7,8,8,6
6,50,404.915345,0.44,0.6070747520976354,6,9,10,3
18,50,406.331959,0.32,0.45630684064847765,4,8,13,9
0,50,407.873959,0.5,0.5575213818547711,11,5,2,7
18,50,409.284433,0.32,0.37162291626748417,11,9,5,9
10,50,410.751881,0.4,0.5279869364056972,8,6,8,8
4,50,412.252002,0.46,0.5493428549722708,7,8,6,6
10,50,413.723158,0.4,0.5287077189939289,4,9,11,6
0,50,415.20765,0.5,0.6163682864450127,5,6,2,12
8,50,416.662355,0.42,0.6197714285714285,2,7,9,11
14,50,418.100816,0.36,0.4705038722631227,8,4,7,13
-2,50,419.609622,0.52,0.5790159661127403,4,7,4,9
6,50,421.064979,0.44,0.5664872408293461,6,10,6,6
18,50,422.467783,0.32,0.46125350420504607,10,9,6,9
4,50,423.932129,0.46,0.5778182166459152,6,4,4,13
6,50,425.423036,0.44,0.5916702447402319,7,8,8,5
8,50,426.903091,0.42,0.551270088128564,6,9,7,7
12,50,428.36023,0.38,0.4932420091324201,8,9,7,7
6,50,429.98006,0.44,0.5441553077240809,4,7,11,6
12,50,431.530392,0.38,0.4860557768924303,5,4,12,10
14,50,432.974839,0.36,0.5155530495254206,7,10,5,10
18,50,434.417274,0.32,0.44930825767401644,8,8,7,11
0,50,435.963566,0.5,0.6141087130295764,2,8,6,9
16,50,437.431362,0.34,0.42980366384621704,9,9,7,8
16,50,438.835973,0.34,0.4422181211002724,9,8,12,4
10,50,440.385715,0.4,0.4798922800718133,6,12,4,8
4,50,441.887519,0.46,0.5159713442899284,5,6,7,9
6,50,443.432241,0.44,0.5566772936592278,5,7,5,11
2,50,444.944566,0.48,0.6496653153577826,4,7,8,7
22,50,446.390041,0.28,0.4050240192153723,8,13,6,9
10,50,447.887764,0.4,0.5548080373161105,8,6,5,11
-4,50,449.454636,0.54,0.7121264467092762,7,5,5,6
14,50,450.919104,0.36,0.48256457564575644,3,13,10,6
14,50,452.382406,0.36,0.5131012539771664,4,9,8,11
